Date,SOXL,AMD,NVDA,INTC,QCOM
2020-06-19 00:00:00-04:00,11.825751304626465,54.22999954223633,9.23374080657959,53.4849853515625,81.58621978759766
2020-06-22 00:00:00-04:00,12.141974449157715,54.7599983215332,9.498451232910156,53.906620025634766,81.88018035888672
2020-06-23 00:00:00-04:00,12.248135566711426,53.9900016784668,9.421927452087402,53.75410842895508,82.0822982788086
2020-06-24 00:00:00-04:00,11.42514419555664,52.38999938964844,9.208069801330566,53.0095329284668,81.88937377929688
2020-06-25 00:00:00-04:00,11.706229209899902,51.93000030517578,9.461811065673828,52.48921203613281,81.72401428222656
2020-06-26 00:00:00-04:00,11.005475997924805,50.099998474121094,9.127803802490234,51.583133697509766,80.8604736328125
2020-06-29 00:00:00-04:00,11.383959770202637,50.279998779296875,9.172672271728516,52.27390670776367,81.76995086669922
2020-06-30 00:00:00-04:00,12.303044319152832,52.61000061035156,9.469535827636719,53.673370361328125,83.79100799560547
2020-07-01 00:00:00-04:00,11.788591384887695,52.58000183105469,9.501690864562988,52.75834274291992,82.4773178100586
2020-07-02 00:00:00-04:00,12.227216720581055,52.34000015258789,9.583698272705078,53.04541015625,84.3973388671875
2020-07-06 00:00:00-04:00,13.207748413085938,53.400001525878906,9.81002426147461,53.41322326660156,85.36190795898438
2020-07-07 00:00:00-04:00,12.719441413879395,52.93000030517578,9.842426300048828,52.309783935546875,84.6453628540039
2020-07-08 00:00:00-04:00,13.245659828186035,53.43000030517578,10.185652732849121,52.57891845703125,85.92228698730469
2020-07-09 00:00:00-04:00,13.772531509399414,57.2599983215332,10.477783203125,52.40846252441406,85.66508483886719
2020-07-10 00:00:00-04:00,13.635257720947266,55.880001068115234,10.448121070861816,53.40424346923828,84.98526763916016
2020-07-13 00:00:00-04:00,12.9547700881958,53.59000015258789,10.02238941192627,52.55200958251953,83.9012451171875
2020-07-14 00:00:00-04:00,13.64113998413086,54.720001220703125,10.346177101135254,52.91084289550781,84.8658447265625
2020-07-15 00:00:00-04:00,13.504521369934082,55.34000015258789,10.196868896484375,52.95569610595703,85.02201843261719
2020-07-16 00:00:00-04:00,13.339794158935547,54.91999816894531,10.104645729064941,53.05438232421875,83.78182220458984
2020-07-17 00:00:00-04:00,13.586885452270508,55.040000915527344,10.171195983886719,53.82587814331055,84.72802734375
2020-07-20 00:00:00-04:00,14.4242582321167,57.459999084472656,10.47952938079834,54.8575553894043,85.5915756225586
2020-07-21 00:00:00-04:00,14.118986129760742,57.0,10.297818183898926,54.453857421875,84.80154418945312
2020-07-22 00:00:00-04:00,14.288290977478027,61.790000915527344,10.407743453979492,54.767845153808594,85.06795501708984
2020-07-23 00:00:00-04:00,13.622838973999023,59.56999969482422,10.099660873413086,54.184730529785156,82.37627410888672
2020-07-24 00:00:00-04:00,12.97372817993164,69.4000015258789,10.16421890258789,45.384193420410156,81.65970611572266
2020-07-27 00:00:00-04:00,14.202659606933594,68.97000122070312,10.390542030334473,44.46915054321289,85.15980529785156
2020-07-28 00:00:00-04:00,13.362671852111816,67.61000061035156,10.18515396118164,44.17311477661133,84.01148986816406
2020-07-29 00:00:00-04:00,14.228153228759766,76.08999633789062,10.434412002563477,43.12350845336914,85.46296691894531
2020-07-30 00:00:00-04:00,15.060949325561523,78.19999694824219,10.582470893859863,43.05174255371094,98.47120666503906
2020-07-31 00:00:00-04:00,14.806666374206543,77.43000030517578,10.583219528198242,42.81848907470703,97.01972198486328
2020-08-03 00:00:00-04:00,15.687836647033691,77.66999816894531,10.977543830871582,43.329833984375,100.67597961425781
2020-08-04 00:00:00-04:00,16.361787796020508,85.04000091552734,11.1943998336792,44.074432373046875,101.92534637451172
2020-08-05 00:00:00-04:00,16.329755783081055,85.30999755859375,11.253223419189453,43.88603591918945,102.3295669555664
2020-08-06 00:00:00-04:00,16.27027130126953,86.70999908447266,11.30182933807373,43.86796951293945,102.02640533447266
2020-08-07 00:00:00-04:00,15.71725082397461,84.8499984741211,11.16623306274414,43.380245208740234,99.44499206542969
2020-08-10 00:00:00-04:00,15.727056503295898,82.23999786376953,11.131834983825684,44.45505142211914,97.70870208740234
2020-08-11 00:00:00-04:00,15.20606803894043,76.87999725341797,10.817770957946777,43.5247688293457,99.97779846191406
2020-08-12 00:00:00-04:00,16.737655639648438,82.61000061035156,11.406267166137695,44.427947998046875,106.3716812133789
2020-08-13 00:00:00-04:00,16.18986701965332,81.83999633789062,11.409008026123047,43.85893630981445,104.18527221679688
2020-08-14 00:00:00-04:00,16.13299560546875,81.30000305175781,11.529650688171387,44.15699005126953,104.48841094970703
2020-08-17 00:00:00-04:00,16.74353790283203,82.41999816894531,12.3003511428833,44.1931266784668,103.05530548095703
